t,u_probe,v_probe,p_probe,f_x,f_y,c_d,c_l
3.352399999999999824e+00,7.262004632802030457e-01,-3.852387337108099663e-01,7.720184973410002272e+01,1.297384318064235309e+01,7.511352650979574719e-15,1.037907454451388247e+02,6.009082120783659775e-14
3.400399999999999867e+00,9.012692212954889204e-01,-4.204534041199332606e-01,4.485583185554874319e+01,1.791194681906711494e+01,5.689893001203927270e-16,1.432955745525369196e+02,4.551914400963141816e-15
3.407300000000000217e+00,7.072940714307719423e-01,-3.899616910895776223e-01,7.999842508429216537e+01,1.295801727109416390e+01,7.771561172376095783e-15,1.036641381687533112e+02,6.217248937900876626e-14
3.452999999999999847e+00,6.913619643864745701e-01,-3.933000133521615260e-01,8.231246981853723810e+01,1.294041100093424213e+01,8.562595077421519818e-15,1.035232880074739370e+02,6.850076061937215854e-14
3.455900000000000194e+00,8.803737420203396891e-01,-4.134572187466493132e-01,4.726606491574514024e+01,1.775866587718783052e+01,1.637578961322105897e-15,1.420693270175026441e+02,1.310063169057684718e-14
3.505199999999999871e+00,8.622656437687639119e-01,-4.072778534580896448e-01,4.926937729273267053e+01,1.762079098349217787e+01,1.262878690511115565e-15,1.409663278679374230e+02,1.010302952408892452e-14
3.508100000000000218e+00,6.720811254142247115e-01,-3.966372950685742027e-01,8.506495202624157059e+01,1.291437381959220687e+01,9.074338502834677911e-15,1.033149905567376550e+02,7.259470802267742329e-14
3.553999999999999826e+00,6.559175730048637520e-01,-3.988941105393087883e-01,8.733492628902581600e+01,1.288887590330800847e+01,9.625980568195302567e-15,1.031110072264640678e+02,7.700784454556242054e-14
3.554600000000000204e+00,8.445893634496404179e-01,-4.011616549548370214e-01,5.111664011509751049e+01,1.748137191767935050e+01,8.881784197001252323e-16,1.398509753414348040e+02,7.105427357601001859e-15
3.603899999999999881e+00,8.273396059400307534e-01,-3.951299944832488142e-01,5.278983031111587820e+01,1.734038987485018879e+01,1.602884491802569755e-15,1.387231189988015103e+02,1.282307593442055804e-14
3.609100000000000197e+00,6.364523973610005658e-01,-4.010103870679825877e-01,9.002636630320796485e+01,1.285407196452735512e+01,1.025741991345086035e-14,1.028325757162188410e+02,8.205935930760688279e-14
3.653200000000000003e+00,8.105113667270810174e-01,-3.892007478280112287e-01,5.427640215441245175e+01,1.719782375864284063e+01,1.394717674685352904e-15,1.375825900691427250e+02,1.115774139748282323e-14
3.655199999999999783e+00,6.202092103792783417e-01,-4.023064137243291261e-01,9.223931672780432223e+01,1.282182909965031570e+01,1.019843931526764891e-14,1.025746327972025256e+02,8.158751452214119126e-14
3.701299999999999812e+00,6.039755820698103905e-01,-4.031987113828335856e-01,9.442279790029564879e+01,1.278687059053929431e+01,1.131213178684475906e-14,1.022949647243143545e+02,9.049705429475807250e-14
3.702599999999999891e+00,7.940994791134956543e-01,-3.833883840413516153e-01,5.556869493776831348e+01,1.705365222606270237e+01,9.089951014118469175e-16,1.364292178085016189e+02,7.271960811294775340e-15
3.751900000000000013e+00,7.780982964719819206e-01,-3.777041311899048681e-01,5.666325165364065697e+01,1.690785545453359617e+01,2.255140518769849223e-15,1.352628436362687694e+02,1.804112415015879378e-14
3.756699999999999928e+00,5.845418364848318227e-01,-4.037628658348889066e-01,9.700139133973900130e+01,1.274162079528746894e+01,1.188112108696515179e-14,1.019329663622997515e+02,9.504896869572121432e-14
3.801299999999999901e+00,7.625015057032553667e-01,-3.721562048235077524e-01,5.756011391022569512e+01,1.676041662172609037e+01,2.317590563905014278e-15,1.340833329738087230e+02,1.854072451124011423e-14
3.802900000000000169e+00,5.684129968578389702e-01,-4.038315236151776566e-01,9.911354616742144685e+01,1.270138589923773864e+01,1.232521029681521441e-14,1.016110871939019091e+02,9.860168237452171525e-14
3.850600000000000023e+00,7.473020530972505071e-01,-3.667500820334700373e-01,5.826213986935846378e+01,1.661132310477594487e+01,1.540434446667404700e-15,1.328905848382075590e+02,1.232347557333923760e-14
3.858400000000000052e+00,5.491710952940327406e-01,-4.034573849116922517e-01,1.016018122001511870e+02,1.265033569181976958e+01,1.287338291522388545e-14,1.012026855345581566e+02,1.029870633217910836e-13
3.904700000000000060e+00,5.332558871082193619e-01,-4.027843110134058380e-01,1.036351505645496900e+02,1.260567765628996995e+01,1.309542752014891676e-14,1.008454212503197596e+02,1.047634201611913340e-13
3.906099999999999905e+00,7.306678975038828350e-01,-3.608413955713842824e-01,5.882537795439326089e+01,1.644160593217852195e+01,2.595146320061303413e-15,1.315328474574281756e+02,2.076117056049042731e-14
3.951000000000000068e+00,5.174725513425071366e-01,-4.017998189867431069e-01,1.056306255187977854e+02,1.255925536999365377e+01,1.430279505942877449e-14,1.004740429599492302e+02,1.144223604754301959e-13
3.955499999999999794e+00,7.162861432411948837e-01,-3.557440759991629120e-01,5.913213676404127739e+01,1.628897861882205333e+01,3.094746681142623856e-15,1.303118289505764267e+02,2.475797344914099085e-14
4.004800000000000360e+00,7.022753827513946723e-01,-3.507914172982974921e-01,5.926463003440332500e+01,1.613469313698897878e+01,2.192690473634684167e-15,1.290775450959118302e+02,1.754152378907747334e-14
4.006800000000000139e+00,4.987364541493495840e-01,-4.002295549207478542e-01,1.079737252909819318e+02,1.250141165873488980e+01,1.399054483375294922e-14,1.000112932698791184e+02,1.119243586700235937e-13
4.053200000000000358e+00,4.833172476045383137e-01,-3.986154171189378315e-01,1.098823574782450123e+02,1.245157310510902349e+01,1.437218399846784678e-14,9.961258484087218790e+01,1.149774719877427742e-13
4.054199999999999804e+00,6.886261904843277160e-01,-3.459808695302311610e-01,5.923147307281372065e+01,1.597876151637413322e+01,1.776356839400250465e-15,1.278300921309930658e+02,1.421085471520200372e-14
4.103500000000000369e+00,6.753288866569283622e-01,-3.413087040938731498e-01,5.904163664434491210e+01,1.582120245317359419e+01,1.304512053934558935e-15,1.265696196253887535e+02,1.043609643147647148e-14
4.109099999999999753e+00,4.650771968178281091e-01,-3.963355453524772254e-01,1.121188719730299113e+02,1.238997092202177086e+01,1.558649043165161174e-14,9.911976737617416688e+01,1.246919234532128939e-13
4.152899999999999814e+00,6.623736692128138204e-01,-3.367702752991137971e-01,5.870417827418459922e+01,1.566204123884236310e+01,2.373101715136272105e-15,1.252963299107389048e+02,1.898481372109017684e-14
4.155700000000000394e+00,4.501187601967077123e-01,-3.941689289163741727e-01,1.139370958756249905e+02,1.233725586866057711e+01,1.576516694967722287e-14,9.869804694928461686e+01,1.261213355974177830e-13
4.202200000000000379e+00,6.497507333112984007e-01,-3.323602572466196614e-01,5.822802890808101495e+01,1.550130956174601238e+01,1.318389841742373392e-15,1.240104764939680990e+02,1.054711873393898713e-14
4.202300000000000146e+00,4.353992280078885502e-01,-3.917775763732418981e-01,1.157134868365818932e+02,1.228338092389581249e+01,1.645385216964001529e-14,9.826704739116649989e+01,1.316308173571201223e-13
4.251599999999999824e+00,6.374503738806009956e-01,-3.280728550860046444e-01,5.762182780455408704e+01,1.533904520290857576e+01,2.262079412673756451e-15,1.227123616232686061e+02,1.809663530139005161e-14
4.258300000000000196e+00,4.180746981512973304e-01,-3.886354059029909491e-01,1.177896018548441504e+02,1.221730971741524385e+01,1.657788489817235700e-14,9.773847773932195082e+01,1.326230791853788560e-13
4.300900000000000389e+00,6.254630688871205546e-01,-3.239019905133778687e-01,5.689379908232682226e+01,1.517529164619795878e+01,3.039235529911366029e-15,1.214023331695836703e+02,2.431388423929092824e-14
4.305100000000000371e+00,4.039379526880667592e-01,-3.858104432937531358e-01,1.194733118546022723e+02,1.216114624264234401e+01,1.681033784395324915e-14,9.728916994113875205e+01,1.344827027516259932e-13
4.350299999999999834e+00,6.137795427211145682e-01,-3.198414619401062087e-01,5.605166401384926189e+01,1.501009762221983479e+01,3.164135620181696140e-15,1.200807809777586783e+02,2.531308496145356912e-14
4.351899999999999658e+00,3.900888973801573401e-01,-3.828169737155645569e-01,1.211149378517944228e+02,1.210404242002951847e+01,1.673834681970021165e-14,9.683233936023614774e+01,1.339067745576016932e-13
4.405800000000000161e+00,6.009875114079824554e-01,-3.153975512007047288e-01,5.497676294313905743e+01,1.482259928418533512e+01,3.469446951953614189e-15,1.185807942734826810e+02,2.775557561562891351e-14
4.408100000000000129e+00,3.738666370110455550e-01,-3.790282238647533775e-01,1.230296742037019442e+02,1.203434803523271590e+01,1.696733031852915019e-14,9.627478428186172721e+01,1.357386425482332015e-13
4.455000000000000071e+00,3.606906044296416258e-01,-3.757288879205698540e-01,1.245797258060910337e+02,1.197534514131844396e+01,1.753111544822161250e-14,9.580276113054755172e+01,1.402489235857729000e-13
4.455099999999999838e+00,5.899200787160485682e-01,-3.115510954077919670e-01,5.391519225828380968e+01,1.465452702968764953e+01,2.414735078559715475e-15,1.172362162375011962e+02,1.931788062847772380e-14
4.501999999999999780e+00,3.478349885132764330e-01,-3.723202846638858921e-01,1.260889135557378040e+02,1.191554056716084098e+01,1.771499613667515405e-14,9.532432453728672783e+01,1.417199690934012324e-13
4.504500000000000171e+00,5.791294167117368996e-01,-3.077961598145909639e-01,5.275991819662479543e+01,1.448519468716023795e+01,1.429412144204889046e-15,1.158815574972819036e+02,1.143529715363911237e-14
4.553799999999999848e+00,5.686075594371647890e-01,-3.041272189565144002e-01,5.151624212647683976e+01,1.431466703175349409e+01,2.789435349370705808e-15,1.145173362540279527e+02,2.231548279496564646e-14
4.558399999999999785e+00,3.328405119640822085e-01,-3.681117945766891331e-01,1.278469226190873940e+02,1.184275842185857641e+01,1.816949368738107751e-14,9.474206737486861130e+01,1.453559494990486201e-13
4.603200000000000180e+00,5.583468614360256321e-01,-3.005390882079868042e-01,5.018889679096554346e+01,1.414301131579533077e+01,4.399258735077182791e-15,1.131440905263626462e+02,3.519406988061746233e-14
4.605400000000000382e+00,3.207110331951161797e-01,-3.645276426950547211e-01,1.292686597296632556e+02,1.178128744586074639e+01,1.808796168401016757e-14,9.425029956688597110e+01,1.447036934720813406e-13
4.652499999999999858e+00,5.483399828427779621e-01,-2.970269560871631187e-01,4.878207985906912825e+01,1.397029673719688425e+01,2.636779683484746784e-15,1.117623738975750740e+02,2.109423746787797427e-14
4.652599999999999625e+00,3.089175571706085366e-01,-3.608923936334711424e-01,1.306520034803756971e+02,1.171909191081328494e+01,1.843750846441949420e-14,9.375273528650627952e+01,1.475000677153559536e-13
4.701900000000000190e+00,5.385798712902261087e-01,-2.935864021168344551e-01,4.729949485387113839e+01,1.379659393226228836e+01,2.955968803064479289e-15,1.103727514580983069e+02,2.364775042451583431e-14
4.709200000000000053e+00,2.952108918527113768e-01,-3.564867821166569639e-01,1.322627267792217935e+02,1.164352106827725741e+01,1.815214645262130944e-14,9.314816854621805930e+01,1.452171716209704755e-13
4.751199999999999868e+00,5.290597426209521226e-01,-2.902134023785808425e-01,4.574439679393085356e+01,1.362197449839344365e+01,3.386180225106727448e-15,1.089757959871475492e+02,2.708944180085381959e-14
4.756400000000000183e+00,2.841597375310468410e-01,-3.527985537546252104e-01,1.335651819616216756e+02,1.157977770651346638e+01,1.905246793665327232e-14,9.263822165210773107e+01,1.524197434932261785e-13
4.800600000000000200e+00,5.197730618814409009e-01,-2.869043248880978614e-01,4.411964021500392619e+01,1.344651055063739697e+01,3.025357742103551573e-15,1.075720844050991758e+02,2.420286193682841258e-14
4.803700000000000081e+00,2.734441815286871025e-01,-3.491114735703849670e-01,1.348326684041873591e+02,1.151534451838335826e+01,1.910862960918802145e-14,9.212275614706686611e+01,1.528690368735041716e-13
4.850999999999999979e+00,2.630671292222389046e-01,-3.454423477548871357e-01,1.360664286831264747e+02,1.145023032150783671e+01,1.845875882700021009e-14,9.160184257206269365e+01,1.476700706160016807e-13
4.856099999999999639e+00,5.095967491876870481e-01,-2.832539838235033636e-01,4.221162906666878456e+01,1.324819407309995256e+01,3.677613769070831040e-15,1.059855525847996205e+02,2.942091015256664832e-14
4.905400000000000205e+00,5.007854836065961379e-01,-2.800703884316935732e-01,4.044677931576653407e+01,1.307117501002709581e+01,2.581268532253488956e-15,1.045694000802167665e+02,2.065014825802791165e-14
4.907700000000000173e+00,2.510790463247766779e-01,-3.410915183188060196e-01,1.375044214390055117e+02,1.137120599171526258e+01,1.910602752397405624e-14,9.096964793372210067e+01,1.528482201917924499e-13
4.954799999999999649e+00,4.921886660995313245e-01,-2.769417170665522954e-01,3.861913464278514141e+01,1.289353586910351979e+01,3.844147222764604521e-15,1.031482869528281583e+02,3.075317778211683617e-14
5.001900000000000013e+00,2.321913587353219011e-01,-3.340185155749976209e-01,1.398042590638368097e+02,1.123734544012974546e+01,1.909865494920115481e-14,8.989876352103796364e+01,1.527892395936092385e-13
5.004100000000000215e+00,4.838006231983075223e-01,-2.738657612676798081e-01,3.673038916403751841e+01,1.271534701603447814e+01,3.122502256758252770e-15,1.017227761282758252e+02,2.498001805406602216e-14
5.053499999999999659e+00,4.756158599339262993e-01,-2.708405914751270682e-01,3.478206001450005402e+01,1.253667764777415172e+01,1.679212324745549267e-15,1.002934211821932138e+02,1.343369859796439414e-14
5.058300000000000018e+00,2.214870552892323763e-01,-3.299081569535355363e-01,1.411300084907103951e+02,1.115573862631756796e+01,1.904683008535634769e-14,8.924590901054054370e+01,1.523746406828507816e-13
5.102800000000000225e+00,4.676290513165155538e-01,-2.678645284736548282e-01,3.277551992936742664e+01,1.235759557542375298e+01,2.275957200481570908e-15,9.886076460339002381e+01,1.820765760385256726e-14
5.105299999999999727e+00,2.129110174819202617e-01,-3.265710451412160986e-01,1.422059281071624923e+02,1.108699317052595390e+01,1.804893040580068941e-14,8.869594536420763120e+01,1.443914432464055153e-13
5.152199999999999669e+00,4.598350348992395475e-01,-2.649361152225137017e-01,3.071202548395871901e+01,1.217816704000878403e+01,1.748601263784621551e-15,9.742533632007027222e+01,1.398881011027697241e-14
5.201600000000000001e+00,4.522288041211148801e-01,-2.620540896983750145e-01,2.859274112381358890e+01,1.199845655889004092e+01,2.026157019940910686e-15,9.598765247112032739e+01,1.620925615952728549e-14
5.208400000000000141e+00,1.950912508958295433e-01,-3.195410919218931722e-01,1.444877052159458799e+02,1.093338197568567516e+01,1.817209577259504272e-14,8.746705580548540127e+01,1.453767661807603417e-13
5.250899999999999679e+00,4.448055021744574677e-01,-2.592173592035045271e-01,2.641875924946470988e+01,1.181852680042110570e+01,1.748601263784621551e-15,9.454821440336884564e+01,1.398881011027697241e-14
5.255200000000000315e+00,1.874441903326446446e-01,-3.164968428225049535e-01,1.454891742782642723e+02,1.086247932047430886e+01,1.836811952538042192e-14,8.689983456379447091e+01,1.469449562030433754e-13
5.300300000000000011e+00,4.375604162049884227e-01,-2.564249764418977673e-01,2.419111670919334145e+01,1.163843848440146722e+01,4.579669976578770729e-16,9.310750787521173777e+01,3.663735981263016583e-15
5.301999999999999602e+00,1.800658838417588115e-01,-3.135512365484546260e-01,1.464701905704387741e+02,1.079090158184542325e+01,1.786895284516809568e-14,8.632721265476338601e+01,1.429516227613447654e-13
5.355800000000000338e+00,4.296170276971585378e-01,-2.533355335724313817e-01,2.162211468686534488e+01,1.143572260461992940e+01,2.400857290751901019e-15,9.148578083695943519e+01,1.920685832601520815e-14
5.358100000000000307e+00,1.715528453848173263e-01,-3.101492460078025259e-01,1.476222316962100081e+02,1.070411765470697496e+01,1.730213194939267396e-14,8.563294123765579968e+01,1.384170555951413917e-13
5.404899999999999594e+00,1.647316763342076551e-01,-3.074260551914542172e-01,1.485627620141411853e+02,1.063105675088184832e+01,1.685544065432864613e-14,8.504845400705478653e+01,1.348435252346291691e-13
5.405100000000000016e+00,4.227356271761611439e-01,-2.506347823699943134e-01,1.928370646774978781e+01,1.125548964831082799e+01,1.040834085586084257e-15,9.004391718648662390e+01,8.326672684688674053e-15
5.451600000000000001e+00,1.581491042376321765e-01,-3.048048542321326049e-01,1.494868687985770066e+02,1.055732429092496538e+01,1.721019160516590318e-14,8.445859432739972306e+01,1.376815328413272255e-13
5.454500000000000348e+00,4.160185819005753904e-01,-2.479761256670383329e-01,1.689465054475810390e+01,1.107527460529546559e+01,2.081668171172168513e-15,8.860219684236372473e+01,1.665334536937734811e-14
5.503800000000000026e+00,4.094617149969981829e-01,-2.453590059710655802e-01,1.445586719886493121e+01,1.089512956950343536e+01,1.734723475976807094e-15,8.716103655602748290e+01,1.387778780781445676e-14
5.507600000000000051e+00,1.505529673273915403e-01,-3.017936512020821249e-01,1.505757916962273839e+02,1.046796306571092217e+01,1.664467175199746407e-14,8.374370452568737733e+01,1.331573740159797126e-13
5.553200000000000358e+00,4.030609661274093813e-01,-2.427829197903990099e-01,1.196826454130948392e+01,1.071510449258740394e+01,9.020562075079396891e-16,8.572083594069923151e+01,7.216449660063517513e-15
5.554299999999999571e+00,1.444659400891385170e-01,-2.993953182305287841e-01,1.514679098424985000e+02,1.039276500967466887e+01,1.635323820803336048e-14,8.314212007739735100e+01,1.308259056642668838e-13
5.600999999999999979e+00,1.385923109763114447e-01,-2.970968779198730481e-01,1.523472992915188797e+02,1.031690896549572045e+01,1.575909541751130405e-14,8.253527172396576361e+01,1.260727633400904324e-13
5.602500000000000036e+00,3.968123865707608444e-01,-2.402474056136296721e-01,9.432741720520866124e+00,1.053524719212556349e+01,1.262878690511115565e-15,8.428197753700450789e+01,1.010302952408892452e-14
5.651900000000000368e+00,3.907121345200193496e-01,-2.377520335303366650e-01,6.850191143397802662e+00,1.035560337035959755e+01,1.637578961322105897e-15,8.284482696287678039e+01,1.310063169057684718e-14
